conversation_id,utterance_id,utterance,mode,caller
23,118,yeah/UH many-most/NN,KC/EE,F
23,119,well/RB now/RB many-most/JJ freshman/NN have/VBP to/TO take/VB them/PRP,KK/EE,F
23,120,and/CC then/RB those/DT people/NNS that/WDT decided/VBD,EE,F
23,121,"you/PRP know/VBP ,/,",RE,F
23,122,to/TO blow/VB it/PRP off/RP,EE,F
23,123,you/PRP know/VBP ./.,RE,F
23,124,,UU,M
23,125,there/EX 's/VBZ always/RB people/NNS ./.,EE/ED,F
23,126,you/PRP should/MD see/VB about/IN cleping/VBG out/IN of/IN it/PRP ./.,AA,F
23,127,,UU,M
23,128,cause/NN i/PRP really/RB do/VBP n't/RB like/VB english/VB that/DT much/RB ./.,ED/DD,M
23,129,not/RB for/IN something/NN like/IN,DD/UD/UU,F
23,130,not/RB just/RB for/IN sitting/VBG in/IN there/EX,DD/UD/EE,F
23,131,and/CC writing/VBG essays/NNS ./.,DD/UD,F
23,132,you/PRP know/VBP,RD/RE,F
23,133,if/IN you/PRP do/VBP n't/RB know/VB it/PRP,AD/ED,F
23,134,you/PRP 're/VBP not/RB going/VBG to/TO learn/VB it/PRP ./.,II,F
23,135,if/IN you/PRP do/VBP n't/RB know/VB grammar/NN skills/NNS,AD/ED,F
23,136,you/PRP 're/VBP not/RB going/VBG to/TO learn/VB it/PRP in/IN your/PRP$ first/JJ semester/NN of/IN college/NN,II,F
23,137,i/PRP 'm/VBP not/RB bad/JJ at/IN it/PRP,DD,M
23,138,it/PRP -/: it/PRP jsut/VBZ bores/NNS me/PRP ./.,ED,M
23,139,but/CC other/JJ like/IN british/JJ literature/NN and/CC american/JJ literature/NN ./.,DD/ED,F
23,140,that/DT was/VBD o.k/NNP ./.,ED,F
23,141,cause/NN i/PRP like/VBP to/TO read/VB ./.,DD,F
23,142,mhmm/NN,KK,M
23,143,i/PRP mean/VBP ./.,DD,F
23,144,it/PRP 's/VBZ more/JJR then/RB just/RB sittin/VB there/RB,EE/ED,F
23,145,and/CC writing/VBG something/NN,EE/ED,F
23,146,pretty/RB easy/JJ,ED/UD,M
23,147,american/NNP is/VBZ real/JJ easy/JJ ./.,ED,F
23,148,i/PRP had/VBD this/DT teacher/NN for/IN british/JJ literature/NN,DE,F
23,149,names/NNS mr./NNP lewis/NNP,EE,F
23,150,he/PRP was/VBD such/JJ a/DT space/NN cadet/NN,ED,F
23,151,he/PRP would/MD just/RB get/VB in/IN there/RB,EE,F
23,152,and/CC he/PRP 'd/MD start/VB talking/VBG about/IN the/DT story/NN,EE,F
23,153,and/CC then/RB he/PRP would/MD,EE,F
23,154,um/NN,KK/KE/UU,F
23,155,he/PRP would/MD bring/VB up/RP something/NN like/IN,EE,F
23,156,you/PRP know/VBP,RE/EE,F
23,157,somethin/NN about/IN his/PRP$ wife/NN,RE/EE,F
23,158,er/NN somehow/NN,EE/UU,F
23,159,anyway/RB just/RB go/VB on/IN,EE/AE,F
23,160,just/RB go/VB,AE/EE,F
23,161,i/PRP mean/VBP,DD/DE,F
23,162,the/DT whole/JJ period/NN was/VBD just/RB gone/VBN ./.,EE/DE,F
23,163,because/IN he/PRP just/RB started/VBD,EE/ED,F
23,164,babble/JJ,RR,M
23,165,taking/VBG off/RP,EE/UE/ED,F
23,166,babbling/NN ./.,RE/RR,M
23,167,yeah/NN,KC/KE/KK,F
23,168,and/CC my/PRP$ paper/NN in/IN there/EX,EE/EU,F
23,169,i/PRP mean/VBP,DD/DE,F
23,170,he/PRP gave/VBD me/PRP like/IN an/DT a/NN on/IN it/PRP,EE,F
23,171,and/CC he/PRP did/VBD n't/RB really/RB agree/VB with/IN me/PRP,EE/ED,F
23,172,on/IN the/DT point/NN that/IN i/PRP took/VBD on/IN the/DT shakespeare/NNP play/NN,ZZ,F
23,173,he/PRP said/VBD ``/`` well/NNP i/PRP do/VBP n't/RB really/RB agree/VB with/IN this/DT but/CC you/PRP argued/VBD,EE,F
23,174,"it/PRP well/RB ,/, so/IN i/PRP 'll/MD give/VB you/PRP and/CC a/DT ''/''",EE,F
23,175,it/PRP 's/VBZ like/IN -/: thank/NN you/PRP,ED,F
23,176,and/CC the/DT last/JJ part/NN of/IN it/PRP was/VBD poetry/NN,EE,F
23,177,and/CC i/PRP just/RB could/MD n't/RB that/VB,DD/DE,F
23,178,so/RB i/PRP never/RB came/VBD to/TO class/NN,DE,F
23,179,cause/NN he/PRP just/RB would../VB,EE/EU,F
23,180,he/PRP was../VBD,EU,F
23,181,you/PRP know/VBP,RE,F
23,182,he/PRP 'd/MD read/VB a/DT lot/NN,EE,F
23,183,and/CC then/RB go/VB off/RP on/IN somethin/NN,EE,F
23,184,and/CC then/RB read/VB another/DT line/NN,EE,F
23,185,and/CC you/PRP really/RB did/VBD n't/RB even/RB know/VB what/WP you/PRP were/VBD supposed/VBN to/TO read/VB ./.,AE/RE/DD,F
23,186,hmm/NNP ./.,KK,M
23,187,so/RB i/PRP got/VBD a/DT b/NNP in/IN there/EX,DE,F
23,188,i/PRP guess/VBP because/IN it/PRP was../VBD,DD/EE/EU,F
23,189,it/PRP had/VBD like/IN,DD/EE/EU,F
23,190,they/PRP have/VBP a/DT part/NN where/WRB they/PRP list/VBP your/PRP$ absences/NNS and/CC stuff/NN ./.,EE,F
23,191,and/CC it/PRP said/VBD like/IN 6/CD too/RB 9/CD or/CC somethin/VB '/'',EE,F
23,192,or/CC it/PRP was/VBD more/RBR than/IN that/DT ./.,EE,F
23,193,what/WP are/VBP you/PRP going/VBG to/TO study/VB ?/.,QQ,F
23,194,i/PRP 'm/VBP majoring/VBG in/IN psychology/NN,DE,M
23,195,oh/UH ./.,KK/QQ/KE/QK,F
23,196,really/RB ?/.,KK/QQ/KE/QK,F
23,197,mm-hmm/NN,KD/KE,M
23,198,i/PRP 'm/VBP majoring/VBG in/IN social/JJ work/NN,DE,F
23,199,so/RB kind/NN of/IN the/DT same/JJ and/CC kinda/VBZ not/RB ./.,EE/II/ED,F
23,200,same/NNP idea/NN basically/RB,EE/ED,F
23,201,yeah/UH ./.,KK/KE/KC,M
23,202,basically/RB as/RB far/RB as/IN helping/VBG people/NNS ./.,EE/ED,F
23,203,but/CC,UU,F
23,204,it/PRP depends/VBZ what/WP direction/NN you/PRP 're/VBP goin/JJ !/.,EE/ED,M
23,205,yeah/NN,KC,F
23,206,"who/WP do/VBP you/PRP have/VB for/IN ,/, um/JJ ,/, this/DT class/NN ?/.",QQ,F
23,207,dr./NNP cott/NNP,DE/EE,M
23,208,i/PRP have/VBP him/PRP,DE,F
23,209,do/VBP you/PRP have/VB it/PRP right/RB before/IN this/DT ?/.,QQ,F
23,210,oh/UH,KK,F
23,211,do/VBP you/PRP have/VB him/PRP then/RB ?/.,QQ,M
23,212,um-hmm/JJ,KE,F
23,213,hmm/NN,KK/QQ/KE,M
23,214,how/WRB do/VBP you/PRP on/IN that/DT test/NN ./.,KK/QQ/KE,M
23,215,i/PRP missed/VBD the/DT first/JJ one/NN,DE,F
23,216,so/RB did/VBD i/PRP !/.,DE,M
23,217,so/RB ./.,DE/UU,F
23,218,i/PRP put/VBD axon/RP,DE/UU,F
23,219,i/PRP put/VBD dendrite/RP,DE,M
23,220,it/PRP was/VBD synapsis/NN,EE,M
23,221,yeah/NN,KC/KE/KK,F
23,222,it/PRP 's/VBZ the/DT only/JJ one/CD i/PRP missed/VBD ./.,EE,M
23,223,i/PRP made/VBD a/DT 100/CD last/JJ time/NN ./.,DE,M
23,224,i/PRP made/VBD a/DT 90/CD last/JJ week/NN,DE,F
23,225,i/PRP missed/VBD one/CD last/JJ week/NN too/RB ./.,DE,F
23,226,so/RB as/RB long/JJ as/IN i/PRP get/VBP nothin/JJ below/IN a/DT 90/CD,DD,F
23,227,i/PRP do/VBP n't/RB care/VB ./.,DD,F
24,0,inaudible/JJ,UU,M
24,1,two/CD hours/NNS hah/NNS ?/.,EQ/QE/QQ,M
24,2,mmhm/NN,KK/KE,F
24,3,that/DT 's/VBZ a/DT long/JJ time/NN,ED,F
24,4,i/PRP know/VBP it/PRP,DD,M
24,5,i/PRP told/VBD everybody/NN i/PRP was/VBD coming/VBG up/RP here/RB for/IN an/DT experiment/NN,DE,M
24,6,and/CC they/PRP go/VBP are/VBP n't/RB you/PRP a/DT little/JJ bit/NN apprehensive/JJ,EE,M
24,7,"i/PRP go/VBP well/RB ,/, what/WP can/MD they/PRP really/RB do/VB ?/.",DE/KK/QQ,M
24,8,yah/NN,KK/DE/KC,F
24,9,i/PRP was/VBD telling/VBG the/DT guy/NN that/IN i/PRP work/VBP with/IN about/IN it/PRP,KK/DE/KC,F
24,10,and/CC he/PRP said/VBD,DE/EE,F
24,11,i/PRP was/VBD telling/VBG him/PRP like/IN the/DT first/JJ day/NN we/PRP took/VBD the/DT test/NN,DE/EE,F
24,12,he/PRP said/VBD that/IN was/VBD a/DT standard/JJ psychological/JJ test/NN,EE,F
24,13,i/PRP said/VBD well/RB .../:,DE,F
24,14,"if/IN that/DT 's/VBZ all/DT it/PRP is/VBZ ,/, that/DT 's/VBZ nothin/JJ",DE,F
24,15,yah/NN,KK/KC,M
24,16,cause/IN it/PRP was/VBD asking/VBG like/IN,EE/RE/ED/RD,F
24,17,you/PRP know/VBP,EE/RE/ED/RD,F
24,18,how/WRB you/PRP felt/VBD about/IN yourself/PRP and/CC everything/NN,RE,F
24,19,and/CC they/PRP had/VBD a/DT list/NN of/IN people/NNS who/WP were/VBD eligible/JJ,EE,M
24,20,so/RB i/PRP kept/VBD wondering/VBG why/WRB we/PRP were/VBD picked/VBN,DD,M
24,21,but/CC you/PRP know/VBP,RE/RD/RQ,F
24,22,did/NNP you/PRP notice/VBP,QQ,F
24,23,they/PRP were/VBD grouped/VBN,QQ/CE,F
24,24,like/IN we/PRP ewre/VBP on/IN the/DT red/JJ list/NN,QQ/CE,F
24,25,hmm/NN,KD/KE,M
24,26,then/RB there/EX was/VBD a/DT blue/JJ list/NN,EE,F
24,27,and/CC there/EX was/VBD a/DT green/JJ list/NN,EE,F
24,28,i/PRP was/VBD a/DT blue/JJ lister/NN,DE,M
24,29,were/WRB you/PRP ?/.,QQ,F
24,30,oh/UH,KK/KC/IK,F
24,31,ok/NN,KK/KC/IK,F
24,32,blue/NNP then/RB,II/KC/EC/EE/KE/EI,F
24,33,yah/NN,II/KC/EC/EE/KE/EI,F
24,34,thats/NNS right/RB,II/KC/EC/EE/KE/EI,F
24,35,lets/NNS see/VBP,AA/EE/RE,F
24,36,blue/NNP is/VBZ first/JJ,AA/EE/RE,F
24,37,then/RB red/JJ,EE,F
24,38,then/RB green/JJ,EE,F
24,39,yah/NN,KC/KE/KK,M
24,40,or/CC something/NN like/IN that/DT,EE/ED,F
24,41,i/PRP know/VBP those/DT colors/NNS are/VBP significant/JJ for/IN some/DT reason/NN,DD,F
24,42,and/CC the/DT blue/JJ list/NN was/VBD first/JJ,EE,F
24,43,maybe/RB its/PRP$ like/IN the/DT top/NN of/IN the/DT class/NN,EE/ED,M
24,44,thats/NNS what/WP it/PRP is/VBZ,EE/UD/ED/KD/EC/DC,M
24,45,sure/JJ !/.,EE/UD/ED/KD/EC/DC,M
24,46,yah/NN !/.,KD/KC,F
24,47,cause/NN i/PRP looked/VBD on/IN the/DT other/JJ list/NN and/CC,DE/EE,F
24,48,my/PRP$ name/NN was/VBD n't/RB on/IN the/DT other/JJ one/NN,DE/EE,F
24,49,its/PRP$ just/RB that/IN one/CD,EE,M
24,50,mhm/NN,KK,F
24,51,yah/NN,KC/DC/KE/DE/KK,M
24,52,mine/NNP too/RB ./.,KC/DC/KE/DE/KK,M
24,53,thats/NNP why/WRB i/PRP did/VBD n't/RB make/VB any/DT sense/NN of/IN it/PRP,ED/EE/QQ/DD,M
24,54,because/IN it/PRP said/VBD if/IN you/PRP participated/VBD in/IN the/DT green/JJ or/CC the/DT one/CD,EE,M
24,55,you/PRP ca/MD n't/RB participate/VB in/IN the/DT blue/NN,EE,M
24,56,but/CC how/WRB will/MD you/PRP be/VB able/JJ to/TO participate/VB in/IN either/DT one/CD if/IN your/PRP$ names/NNS,QQ,M
24,57,only/RB on/IN one/CD list/NN ?/.,QQ,M
24,58,mhmm/NN,KK,F
24,59,cause/NN i/PRP tried/VBD to/TO look/VB like/IN in/IN the/DT commom/NN names/NNS like/IN smith/NNP,DE/DD,F
24,60,mhm/NN,KK,M
24,61,to/TO see/VB if/IN anyone/NN had/VBD been/VBN put/VBN on/IN any/DT list/NN twice/NN,UE/DD,F
24,62,and/CC they/PRP had/VBD n't/RB been/VBN ./.,EE,F
24,63,i/PRP guess/NN just/RB in/IN case/NN ./.,DC/DD/UU,M
24,64,"(/( they/PRP spoke/VBD at/IN exactly/RB the/DT same/JJ time/NN ,/, but/CC her/PRP$ voice/NN",UU,M
24,65,dominated/VBN )/),UU,M
24,66,did/NNP anybody/NN call/NN you/PRP for/IN that/DT ``/`` beaver/NNP ''/'' experiment/NN ?/.,QQ,F
24,67,"well/RB ,/, what/WP is/VBZ it/PRP called/VBD",KK/QQ/KQ,F
24,68,the/DT uh/NN,KK/QQ/KQ,F
24,69,oh/NN,DD/KK,F
24,70,i/PRP forgot/VBD what/WP he/PRP put/VBD,DD/KK,F
24,71,he/PRP was/VBD joking/VBG about/IN it/PRP,EE/ED,F
24,72,the/DT vibrator/NN experiment/NN,EE,F
24,73,im/NNP hardly/RB ever/RB home/NN ./.,DE/DD,M
24,74,he/PRP probably/RB got/VBD the/DT answering/NN machine/NN ./.,EE/ED,M
24,75,the/DT vibrator/NN experiment/NN ./.,EE/RR,M
24,76,where/WRB they/PRP call/VB you/PRP ?/.,QQ,M
24,77,no/DT ./.,KD/KE,F
24,78,i/PRP think/VBP they/PRP probably/RB call/VBP the/DT people/NNS in/IN the/DT red/JJ group/NN,DD,F
24,79,"because/IN they/PRP ,/, studdering/VBG he/PRP said/VBD",EE,F
24,80,you/PRP remember/VBP,AA/EE/RR/IQ,F
24,81,he/PRP gave/VBD us/PRP an/DT excerpt/NN,AA/EE/RR/IQ,F
24,82,he/PRP said/VBD it/PRP was/VBD probably/RB gon/VBG na/RB be/VB like/IN,EE,F
24,83,they/PRP were/VBD gon/VBG na/TO ask/VB you/PRP,EE,F
24,84,how/WRB do/VBP you/PRP feel/VB certain/JJ times/NNS a/DT day/NN,QE,F
24,85,mhm/NN,KK/KE/KD,M
24,86,and/CC those/DT might/MD be/VB for/IN manic-depressive/JJ people/NNS cause/VBP they/PRP might/MD .../:,EE/ED/UU,F
24,87,,EE/ED/UU,F
24,88,really/RB,KK,F
24,89,why/WRB would/MD you/PRP ask/VB a/DT person/NN who/WP feels/VBZ good/JJ about/IN themselves/PRP,QQ,F
24,90,how/WRB they/PRP felt/VBD during/IN the/DT day/NN,QQ,F
24,91,or/CC any/DT time/NN,UQ,F
24,92,like/IN a/DT certain/JJ time/NN of/IN the/DT day/NN,UQ,F
24,93,because/IN there/EX have/VBP been/VBN studies/NNS,EE,F
24,94,where/WRB,UE,F
24,95,certain/NNP times/NNS of/IN the/DT day/NN,EE,F
24,96,uh/NN,KE/KK,F
24,97,people/NNS would/MD feel/VB maybe/RB depressed/JJ,EE,F
24,98,or/CC more/RBR derpessed/JJ,EE/RR,M
24,99,yah/NN,KC/KE,F
24,100,it/PRP might/MD be/VB like/IN,EE/ED,F
24,101,i/PRP read/VBP something/NN that/WDT said/VBD it/PRP was/VBD lunar/JJ,DE/DD,F
24,102,you/PRP know/VBP,RE/RD,F
24,103,dealing/VBG with/IN the/DT moon/NN,EE/ED,F
24,104,right/NN,IC/IK,M
24,105,like/IN they/PRP say/VBP some/DT people/NNS are/VBP more/RBR violent/JJ during/IN a/DT full/JJ moon/NN ./.,EE,F
24,106,i/PRP do/VBP n't/RB know/VB !/.,DD,F
24,107,you/PRP know/VBP,RD/RE,F
24,108,they/PRP 're/VBP trying/VBG to/TO find/VB out/RP,EE,M
24,109,mhm/NN,KK/KE,F
24,110,well/RB like/IN,KK/EE,F
24,111,``/`` how/WRB do/VB you/PRP feel/VB right/RB now/RB ''/'',QE/EE,M
24,112,``/`` its/PRP$ a/DT full/JJ moon/NN ''/'',EE,M
24,113,yah/NN,KC/KK,F
24,114,``/`` well/RB uh/JJ ''/'',KE/DE/EE,M
24,115,``/`` i/PRP 'm/VBP feeling/VBG this/DT need/NN for/IN raw/JJ meat/NN ''/'',KE/DE/EE,M
24,116,because/IN my/PRP$,EU/KE/EE,F
24,117,um/NN,EU/KE/EE,F
24,118,my/PRP$ grandmother/NN,EE/EU/KE,F
24,119,like/IN,EE/EU/KE,F
24,120,has/VBZ practiced/VBN for/IN many/JJ years/NNS,EE,F
24,121,and/CC her/PRP$ mom/NN too/RB probably/RB,EE/ED,F
24,122,curring/VBG their/PRP$ hair/NN you/PRP know/VBP on/IN a/DT,EE/RE,F
24,123,certain/JJ time/NN dealing/VBG with/IN the/DT moom/NN,EE,F
24,124,mhmm/NN,KK,M
24,125,and/CC i/PRP said/VBD wow/NN,DE/DD,F
24,126,cause/NNP my/PRP$ grandmother/NN can/MD like/VB sit/NN on/IN her/PRP$ hair/NN,EE,F
24,127,and/CC i/PRP guess/VBP she/PRP 'd/MD cut/VB it/PRP every/DT so/RB often/RB,DE/DD,F
24,128,i/PRP do/VBP n't/RB know/VB,DD,F
24,129,yah/NN,KK,M
24,130,why/WRB they/PRP do/VBP that/DT,QD/UD/DD,F
24,131,that/DT 's/VBZ really/RB weird/JJ,ED/EE,F
24,132,and/CC they/PRP read/VBP all/PDT the/DT almanacs/NNP,ED/EE,F
24,133,and/CC all/DT that/WDT kind/NN of/IN stuff/NN,EE,F
24,134,my/PRP$ grandfather/NN did/VBD that/IN,EE,M
24,135,but/CC you/PRP know/VBP,RE/RD,F
24,136,there/EX are/VBP some/DT validities/NNS in/IN the/DT almanacs/NNP,EE/ED,F
24,137,you/PRP know/VBP,RE/RD,F
24,138,v.s/NN ./. everyday/JJ life/NN,UD,F
24,139,like/IN uh/NN,KE/UU,F
24,140,different/NNP times/NNS to/TO plant/NN,EE,F
24,141,mhm/NN,KK,M
24,142,the/DT indians/NNPS used/VBD,EE,F
24,143,i/PRP do/VBP n't/RB know/VB if/IN they/PRP used/VBD the/DT moom/NN or/CC the/DT season/NN changes/NNS to/TO plant/NN,DD,F
24,144,which/WDT is/VBZ,RI/ED/RD,F
24,145,you/PRP know/VBP,RI/ED/RD,F
24,146,logical/JJ,UD,F
24,147,because/IN they/PRP really/RB had/VBD no/DT sense/NN of/IN seasons/NNS but/CC,EE/ED,M
24,148,right/NN,IC/IE,F
24,149,no/DT like/JJ calenders/NNS like/IN we/PRP do/VBP,EE,F
24,150,``/`` its/PRP$ time/NN to/TO plant/NN ''/'',EE,F
24,151,``/`` it/PRP says/VBZ here/RB from/IN may/NNP 24th/CD to/TO april/NNP ''/'' (/( they/PRP 're/VBP talking/VBG as/IN a/DT 3rd/CD,EE,M
24,152,person/NN,EE,M
24,153,``/`` plant/NN ''/'',RE,M
24,154,i/PRP want/VBP to/TO work/VB on/IN some/DT other/JJ experiments/NNS,DD,F
24,155,yah/NN,KC/DD/KK,M
24,156,i/PRP kept/VBD trying/VBG to/TO hypothesize/VB,KC/DD/KK,M
24,157,why/WRB i/PRP was/VBD sitting/VBG down/RP there/RB,DD,M
24,158,i/PRP go/VBP maybe/RB this/DT is/VBZ part/NN of/IN it/PRP,DD,M
24,159,the/DT sign/NN says/VBZ ``/`` sit/NN here/RB ''/'',EE/DD/UU,M
24,160,maybe/RB there/EX gon/VB na/TO see/VB how/WRB long/JJ i/PRP sit/VBP here/RB before/IN anyone/NN shows/VBZ up/RP,EE/DD/UU,M
24,161,,EE/DD/UU,M
24,162,i/PRP said/VBD now/RB,DD,M
24,163,the/DT would/MD n't/RB do/VB that/DT,EE/ED,M
24,164,i/PRP think/VBP they/PRP want/VBP you/PRP to/TO wonder/VB sometimes/RB,DD,F
24,165,mhmm/NN,KC/KK,M
24,166,i/PRP thought/VBD this/DT looked/VBD good/JJ,DD,M
24,167,two/CD hours/NNS out/IN of/IN they/PRP way/NN,EE/ED,M
24,168,i/PRP only/RB got/VBD 2/CD more/JJR hours/NNS to/TO do/VB,DE,M
24,169,oh/UH,KK/KQ,F
24,170,is/VBZ that/DT what/WP this/DT is/VBZ worth/JJ ?/.,QQ,F
24,171,it/PRP said/VBD um/JJ,EE/KE,M
24,172,on/IN that/DT sheet/NN,EE/KE,M
24,173,it/PRP said/VBD uh/JJ two/CD hours/NNS credit/NN,EE,M
24,174,so/RB how/WRB many/JJ,QQ/UU,F
24,175,i/PRP thought/VBD we/PRP had/VBD to/TO be/VB participated/VBN,DD,F
24,176,i/PRP did/VBD n't/RB bring/VB my/PRP$ card/NN,DE,M
24,177,in/IN three/CD experiments/NNS,EQ,F
24,178,supposedly/RB four/CD,EE/DD/CE,M
24,179,i/PRP thought/VBD,EE/DD/CE,M
24,180,and/CC each/DT one/CD was/VBD worth/JJ one/CD credit/NN,EE,M
24,181,but/CC this/DT one/CD supposedly/RB,EE,M
24,182,it/PRP said/VBD along/IN that/DT sheet/NN,EE,M
24,183,was/VBD worth/JJ 2/CD credits/NNS,EE,M
24,184,and/CC i/PRP did/VBD n't/RB even/RB bring/VB my/PRP$ card/NN,DE,M
24,185,the/DT yellow/JJ card/NN ?/.,QQ/EQ,F
24,186,i/PRP think/VBP i/PRP brought/VBD it/PRP,DD,F
24,187,its/PRP$ supposedly/RB behind/IN my/PRP$,EE/ED,F
24,188,let/VB me/PRP look/VB,AA,F
24,189,its/PRP$ supposed/VBN to/TO be/VB right/RB here/RB,ED/EE,F
24,190,what/WP do/VBP they/PRP sign/VB it/PRP ?/.,QQ/EE/ED,F
24,191,she/PRP can/MD probably/RB sign/VB it/PRP another/DT time/NN,QQ/EE/ED,F
24,192,well/RB i/PRP guess/VBP you/PRP bring/VBP it/PRP back/RP,KK/DE/DD/DU,M
24,193,i/PRP just/RB,KK/DE/DD/DU,M
24,194,yah/NN,KD/KE,F
24,195,here/RB 's/POS mine/NN,EE,F
24,196,i/PRP kept/VBD it/PRP here/RB because/IN i/PRP knew/VBD i/PRP would/MD n't/RB bring/VB it/PRP,DD/DE,F
24,197,inaudible/JJ,UU,F
24,198,i/PRP 'd/MD like/VB to/TO know/VB about/IN those/DT tests/NNS where/WRB,DD,F
24,199,you/PRP know/VBP,RD/EE/ED,F
24,200,it/PRP looks/VBZ like/IN they/PRP painted/VBD a/DT page/NN and/CC folded/VBD it/PRP together/RB,RD/EE/ED,F
24,201,and/CC they/PRP ask/VBP you/PRP what/WP you/PRP think/VBP of/IN it/PRP,EE,F
24,202,i/PRP 'd/MD love/VB to/TO know/VB what/WP that/IN test/NN represents/VBZ,DD,F
24,203,because/IN they/PRP give/VBP that/DT to/TO prisoners/NNS,EE,F
24,204,they/PRP give/VBP it/PRP to/TO children/NNS,EE,F
24,205,maybe/RB its/PRP$ your/PRP$ tendencies/NNS,EE/ED,M
24,206,what/WP you/PRP try/VBP to/TO look/VB into/IN things/NNS,II/RD/ED,M
24,207,yah/NN,KC,F
24,208,like/IN you/PRP look/VBP bad/JJ into/IN certain/JJ things/NNS,II/RD/ED,M
24,209,without/IN even/RB,UD,M
24,210,knowing/VBG it/PRP,II/RR,F
24,211,i/PRP mean/VBP reason/NN,DD,M
24,212,you/PRP know/VBP,RD/DD/ED,M
24,213,fore/NNP thought/NN of/IN doing/VBG so/RB,RD/DD/ED,M
24,214,that/IN you/PRP were/VBD unconscious/JJ knowing/VBG,ID/ED,M
24,215,maybe/RB or/CC something/NN,KD/DD,M
24,216,well/RB you/PRP know/VBP,KK/RE/KE,F
24,217,in/IN our/PRP$ textbook/NN they/PRP have/VBP this/DT picture/NN,EE,F
24,218,ok/NN,KK/IE,F
24,219,um/NN,KE/KK,F
24,220,there/EX was/VBD a/DT guy/NN and/CC a/DT girl/NN,EE,F
24,221,the/DT girl/NN sees/VBZ a/DT rabbit/NN and/CC,EE,F
24,222,the/DT boy/NN sees/VBZ a/DT duck/NN,EE,F
24,223,oh/UH yeah/NN,KK/KC/KE/EC,M
24,224,i/PRP remember/VBP seeing/VBG that/IN,DD,M
24,225,you/PRP remember/VBP that/IN,IQ/RR/RQ,F
24,226,and/CC i/PRP wondered/VBD like/IN,DD/QD/ED/QQ,F
24,227,what/WP does/VBZ that/DT mean/VB as/RB far/RB as/IN,DD/QD/ED/QQ,F
24,228,"like/IN you/PRP said/VBD ,/, it/PRP could/MD be/VB a/DT predisposition/NN to/TO think/VB in/IN a/DT certain/JJ",EE/ED,F
24,229,way/NN,EE/ED,F
24,230,mhm/NN,KK,M
24,231,according/VBG to/TO,UU/DD,F
24,232,i/PRP guess/VBP you/PRP 're/VBP background/'' or/CC something/NN,DD,F
24,233,how/WRB you/PRP were/VBD brought/VBN up/RP or/CC something/NN ./.,EE/RD/DD,M
24,234,how/WRB,RR/UU,F
24,235,that/DT 's/VBZ all/DT he/PRP know/VBD really/RB,EE/ED,M
25,0,have/VBP you/PRP done/VBN one/CD of/IN these/DT ?/.,QQ,M
25,1,mmmm/NN,KD/QQ/KE/KK,F
25,2,have/VB you/PRP ?/.,KD/QQ/KE/KK,F
25,3,no/DT,KD/KE,M
25,4,i/PRP 've/VBP got/VBD a/DT friend/NN who/WP says/VBZ they/PRP 're/VBP alot/NN of/IN fun/NN ./.,DE/DD,F
25,5,oh/UH really/RB ?/.,KK/KQ/QQ,M
25,6,mm/NNP hm/NN ``/`` ''/'' yes/UH ''/'' )/),KD/KE,F
25,7,i/PRP personally/RB feel/VBP its/PRP$ a/DT little/JJ nerve-racking/JJ,DD/DE,M
25,8,i/PRP was/VBD standing/VBG in/IN front/NN of/IN class/NN down/IN there/RB and/CC all/PDT these/DT people/NNS,DE/EE,M
25,9,filed/VBN in/IN,DE/EE,M
25,10,and/CC i/PRP go/VBP ``/`` great/JJ ''/'',DD/DE,M
25,11,they/PRP 're/VBP going/VBG to/TO put/VB me/PRP in/IN front/NN of/IN them/PRP,ED,M
25,12,to/TO see/VB how/WRB much/JJ self-composure/NN i/PRP have/VBP,ED,M
25,13,i/PRP think/VBP it/PRP 's/VBZ the/DT work/NN experiment/NN,DD,F
25,14,yah/NN,KK/KC,M
25,15,you/PRP always/RB think/VBP of/IN little/JJ rats/NNS in/IN a/DT lab/NN,ID/RD/DD,F
25,16,yah/NN,KK/KE,M
25,17,when/WRB you/PRP walk/VBP in/IN theres/NNS a/DT chair/NN with/IN all/PDT these/DT straps/NNS on/IN it/PRP,RE/ED,M
25,18,mm/NN hm/NN,KC/KE/KK,F
25,19,inaudible/JJ,UU,F
25,20,especially/RB when/WRB they/PRP say/VBP human/JJ experimentation/NN,ED,M
25,21,you/PRP 're/VBP in/IN an/DT operating/NN talbe/NN,IE/RE/DD,M
25,22,yah/NN,KK/KE,F
25,23,i/PRP wonder/VBP if/IN that/DT 's/VBZ it/PRP just/RB for/IN two/CD hours/NNS looking/VBG at/IN slides/NNS,DD,F
25,24,yah/RB two/CD hours/NNS though/IN ?/.,KK/QQ/ED,M
25,25,she/PRP 'll/MD walk/VB in/IN and/CC we/PRP 'll/MD be/VB,EE/ED/DA,M
25,26,nice/NNP couch/NN,II/ED,M
25,27,i/PRP just/RB want/VBP to/TO get/VB mine/NN over/IN with/IN,DD,M
25,28,so/RB i/PRP do/VBP n't/RB have/VB to/TO worry/VB about/IN it/PRP the/DT rest/NN of/IN the/DT semester/NN,DD,M
25,29,yah/NN,KK/KC/DD,F
25,30,i/PRP had/VBD to/TO try/VB to/TO find/VB one/NN that/WDT would/MD n't/RB interfere/VB with/IN my/PRP$ work/NN,DD,F
25,31,schedule/NN,DD,F
25,32,mmhm/NN,KK,M
